x	y
0.427302	0.473172
-0.766978	-0.138252
-0.0926269	0.765608
0.744345	-0.600515
0.978387	0.672729
-0.325387	-0.962681
-0.502477	0.0894908
0.162496	-0.299521
0.0350869	0.989941
-0.631843	-0.652977
-0.446026	0.280089
0.8558	-0.11704
0.624745	0.158126
-0.214177	-0.446278
-0.895424	0.572843
0.296898	-0.784674
0.344953	0.501621
-0.943205	-0.852294
-0.135179	0.229331
0.545412	-0.378675
0.809981	0.333931
-0.399931	-0.0594756
-0.709216	0.936086
0.112124	-0.710554
0.241547	0.0162244
-0.581742	-0.368697
-0.277401	0.745978
0.930554	-0.893522
0.667026	0.817161
-0.0155216	-0.544751
-0.812866	0.421605
0.473342	-0.194029
0.452578	0.798246
-0.855089	-0.586371
-0.0353078	0.462997
0.625777	-0.174855
0.893678	0.0988754
-0.304491	-0.261876
-0.617642	0.638928
0.215436	-0.975914
0.0869904	0.281568
-0.748047	-0.0715548
-0.424091	0.948425
0.772128	-0.658421
0.505139	0.613325
-0.157895	-0.778432
-0.982499	0.155728
0.323213	-0.490608
0.27712	0.207311
-0.936681	-0.434935
-0.234933	0.561729
0.582514	-0.834118
0.819907	0.875067
-0.472144	-0.727567
-0.668711	0.354908
0.00799	-0.00242525
0.138329	0.692861
-0.540322	-0.918379
-0.350529	0.0449293
0.939564	-0.319425
0.705043	0.391745
-0.11436	-0.242384
-0.807258	0.86948
0.404594	-0.518859
0.383948	0.65623
-0.794699	-0.991135
-0.0961865	0.113794
0.693919	-0.278872
0.958471	0.448861
-0.360922	-0.158893
-0.560723	0.782099
0.151132	-0.572053
0.0305595	0.139461
-0.683254	-0.47641
-0.488395	0.599313
0.829047	-0.762347
0.565529	0.963463
-0.226525	-0.675297
-0.914357	0.298746
0.262334	-0.0868998
0.341416	0.369953
-0.993593	-0.0192953
-0.17851	0.892244
0.517729	-0.742914
0.751757	0.545456
-0.411257	-0.819927
-0.729109	0.193301
0.0766279	-0.418848
0.199216	0.85535
-0.608472	-0.502892
-0.281891	0.375596
0.879166	-0.228068
0.648132	0.0622258
-0.0500634	-0.334651
-0.872043	0.707782
0.461017	-0.935373
0.488128	0.0723671
-0.835189	-0.284227
-0.0239281	0.657616
0.684008	-0.945743
0.921415	0.779551
-0.261152	-0.616534
-0.567201	0.489497
0.218981	-0.152497
0.0993226	0.589045
-0.688815	-0.799043
-0.389541	0.172188
0.791076	-0.462177
0.556534	0.2651
-0.153352	-0.0999782
-0.955761	0.972697
0.365597	-0.637802
0.288461	0.921099
-0.878473	-0.693491
-0.199422	0.316681
0.602392	-0.0443069
0.87031	0.24553
-0.468622	-0.393046
-0.641013	0.51569
0.0513064	-0.868187
0.172855	0.43555
-0.521412	-0.210047
-0.338219	0.833481
0.998757	-0.559001
0.731758	0.728853
-0.0720134	-0.878229
-0.755885	0.00111747
0.409099	-0.351754
0.417392	0.940375
-0.765155	-0.667875
-0.0627439	0.290577
0.723465	-0.0630946
0.991425	0.14713
-0.331864	-0.499754
-0.527767	0.622887
0.180187	-0.770276
0.059615	0.456809
-0.650298	-0.182447
-0.459338	0.805393
0.862002	-0.579772
0.595075	0.632436
-0.193082	-0.982954
-0.884813	0.106331
0.295778	-0.255826
0.374866	0.0389385
-0.964054	-0.32694
-0.145058	0.699841
0.547265	-0.911827
0.784721	0.862821
-0.382209	-0.525946
-0.696147	0.399398
0.105678	-0.236256
0.228265	0.553633
-0.57551	-0.84374
-0.252843	0.216397
0.91213	-0.426277
0.677668	0.346388
-0.0166113	-0.0113744
-0.842505	0.884582
0.494467	-0.719578
0.454678	0.27253
-0.864727	-0.123074
-0.0573802	0.996511
0.654472	-0.645979
0.888451	0.565709
-0.2902	-0.791381
-0.600163	0.164267
0.189931	-0.438612
0.0702728	0.756004
-0.721777	-0.608594
-0.418589	0.481786
0.758112	-0.12921
0.526998	0.0805551
-0.186804	-0.308028
-0.985299	0.68067
0.332147	-0.953214
0.255017	0.736571
-0.908017	-0.901524
-0.232865	0.0246713
0.572846	-0.359702
0.837356	0.412503
-0.49768	-0.202583
-0.673969	0.8253
0.0222509	-0.535207
0.1438	0.221725
-0.554368	-0.384877
-0.367277	0.508268
0.965803	-0.845099
0.702212	0.929028
-0.105456	-0.717064
-0.785429	0.340025
0.375654	-0.0519766
0.398254	0.181199
-0.799942	-0.453715
-0.121677	0.580997
0.711383	-0.808495
0.948849	0.982257
-0.358838	-0.629648
-0.532014	0.2565
0.129045	-0.109127
0.00163496	0.664765
-0.661379	-0.939142
-0.479476	0.0661808
0.826262	-0.291817
0.591783	0.496951
-0.243227	-0.146448
-0.928388	0.773056
0.26785	-0.623576
0.315896	0.840463
-0.976159	-0.552447
-0.164234	0.429561
0.512455	-0.21756
0.780437	0.00876808
-0.433376	-0.345628
-0.738762	0.722192
0.0786817	-0.885318
0.208104	0.325769
-0.611287	-0.0356472
-0.310846	0.913005
0.90101	-0.70311
0.63407	0.525202
-0.0445772	-0.8602
-0.84582	0.237008
0.444285	-0.401997
0.481635	0.605881
-0.822135	-0.755351
-0.00625211	0.1319
0.658733	-0.482447
0.923222	0.30489
-0.271046	-0.079232
-0.588097	0.956331
0.248879	-0.682002
0.120433	0.122406
-0.718501	-0.269832
-0.390646	0.646624
0.801672	-0.999216
0.538095	0.790042
-0.128839	-0.562585
-0.949545	0.439927
0.35227	-0.167399
0.306168	0.384041
-0.903717	-0.219074
-0.205884	0.845942
0.615476	-0.510896
0.849445	0.715922
-0.438694	-0.925827
-0.639175	0.0531251
0.0414419	-0.343203
0.171781	0.898888
-0.510786	-0.735721
-0.317079	0.362345
0.969102	-0.0254988
