x	y
0.504475	0.684717
0.481262	0.602972
0.568108	0.457539
-0.0186234	0.991806
0.383626	0.533275
-0.520513	0.697636
0.695089	-0.439793
0.743017	0.278144
0.621958	0.667285
0.636662	-0.159589
-0.588638	-0.353791
0.782866	-0.16814
-0.760724	-0.394712
-0.723205	0.0144627
-0.0712915	-0.955741
-0.677105	0.470935
-0.736311	-0.397419
0.870787	-0.144573
-0.683977	-0.594185
0.924725	0.149704
0.378539	0.726685
-0.909479	0.00130981
-0.250763	-0.618627
0.805109	-0.404698
0.818678	-0.316195
-0.715052	-0.32456
0.235899	-0.569119
0.893255	0.177551
-0.046512	0.730919
-0.85823	-0.265733
0.499861	0.497066
0.53323	-0.313269
-0.267581	0.914608
-0.857341	0.278237
-0.689639	0.388297
-0.768262	0.496242
-0.588339	0.703668
0.405592	0.515159
0.138546	-0.671425
0.605194	0.464056
-0.758895	-0.613112
-0.684145	0.199163
-0.392598	-0.661168
-0.373416	-0.905637
-0.930297	0.320962
0.914648	0.222945
0.475971	0.837348
0.348164	-0.543019
0.579037	-0.419622
0.780057	0.431213
-0.634511	0.13285
0.796323	0.112203
0.405348	-0.802198
0.0765397	-0.623155
-0.315496	-0.883353
0.226605	0.714348
0.70807	-0.398966
0.617753	0.0482883
0.768851	-0.612211
-0.493799	0.708932
0.713214	0.0046956
0.679186	0.428502
-0.599036	-0.444697
0.733928	-0.235347
0.810302	-0.103138
0.133764	0.703366
0.619523	-0.0266453
-0.643337	0.662371
0.852936	-0.176974
-0.252331	-0.838668
-0.908702	-0.0116373
0.365367	-0.761329
-0.548	0.338747
-0.727963	-0.0493944
0.55489	-0.573945
0.66509	0.0132532
0.910954	0.177485
-0.841582	0.154165
-0.706164	0.0417614
0.818078	-0.0838736
-0.896268	-0.387414
0.507385	-0.42836
0.217578	0.823575
0.601583	-0.143401
0.48608	-0.384918
0.84873	0.0864044
-0.851214	0.212708
0.436797	0.493799
-0.00172415	-0.895599
-0.160114	-0.662093
0.665775	-0.249667
0.691453	-0.571791
-0.719158	0.460573
0.102308	-0.599395
0.680967	-0.0594493
0.343934	-0.520793
0.58528	0.482979
0.619633	-0.287514
-0.584015	-0.387712
0.102301	0.850013
0.893489	-0.0359927
-0.321319	-0.52583
-0.702529	-0.551772
-0.893721	0.335919
0.296927	0.787288
0.943076	-0.240659
-0.424165	0.877577
0.425143	-0.865561
0.727546	0.173097
-0.747378	0.0795037
0.343536	0.500436
0.675947	0.00924089
0.593817	0.444432
-0.612264	0.55197
-0.66486	0.130705
-0.719784	0.518271
0.840879	0.41738
0.854122	0.296673
-0.657229	-0.488535
-0.73409	-0.0909812
0.797147	0.465388
-0.735882	0.0740171
-0.808609	-0.232128
-0.911689	0.410054
0.165926	0.888687
0.700219	-0.378523
0.155705	0.804682
-0.0415661	-0.970751
-0.667729	-0.246874
0.207751	-0.938617
0.345065	-0.597495
0.66236	0.254544
-0.319911	-0.554313
0.316927	-0.777826
-0.0719156	-0.943778
0.772582	0.442438
0.948505	0.0953251
0.352971	0.553406
-0.404746	-0.757975
0.694099	0.123541
-0.0548509	-0.720183
-0.713948	-0.027896
-0.411906	0.454996
0.467462	0.750256
-0.565876	0.515163
0.852565	-0.122955
0.45077	0.469616
0.646369	-0.332086
-0.605584	0.242853
-0.570908	-0.252095
-0.744175	0.631039
-0.29538	-0.82724
0.0134738	0.871322
-0.290707	0.904332
0.81532	-0.558634
-0.712903	0.21608
0.467875	0.574219
0.96789	0.103281
-0.646128	0.116307
-0.889325	0.402181
-0.962421	0.163002
-0.323504	-0.905271
0.388725	-0.595203
-0.0537902	-0.796899
0.704092	-0.229818
-0.8063	-0.125896
0.849858	0.181971
-0.21124	0.841161
0.729236	-0.49786
-0.247101	-0.760849
0.524331	-0.370553
-0.451549	-0.809044
0.370482	0.862708
-0.842301	0.425971
0.727953	-0.549522
0.682199	0.429991
0.786322	0.479651
0.225523	-0.701151
-0.423082	0.73018
-0.905186	-0.269973
0.542975	0.795102
-0.499717	0.859204
0.716866	-0.0973873
0.490463	0.372788
0.824642	0.565331
-0.040018	0.701376
-0.608085	0.517638
-0.650882	-0.271015
0.670415	0.63746
0.531235	0.693641
0.177865	-0.897776
-0.259221	0.633738
-0.299607	-0.657547
-0.389555	0.488507
-0.746122	0.450066
-0.172334	-0.665593
0.642492	0.0979862
-0.613549	0.451018
-0.261608	0.619296
-0.717581	0.428785
-0.15334	0.828515
0.749709	0.34737
0.205814	0.919166
0.555427	-0.329877
0.710211	0.302243
-0.647979	-0.337043
0.327507	0.551531
0.182538	-0.937603
0.441869	0.795382
0.639436	0.194
-0.439709	-0.617812
-0.824164	-0.104894
0.725021	-0.183626
0.4241	0.537353
-0.80216	0.0795111
0.379085	-0.475471
-0.183135	0.580083
0.506601	0.449547
-0.334639	-0.6247
-0.757772	0.223779
0.311028	-0.60852
0.928665	-0.124952
-0.870272	-0.466877
0.0847339	-0.930689
-0.777242	0.122655
0.159791	-0.928448
0.439663	-0.704023
-0.695985	-0.324102
0.431232	0.70422
0.537579	-0.294312
-0.745535	-0.380191
-0.523515	-0.385042
0.740763	-0.54222
0.392727	0.664349
-0.230854	0.689071
-0.0756868	0.611458
0.956885	0.181616
0.685627	0.420665
0.29259	-0.883996
-0.0313278	-0.67691
-0.837111	-0.108856
0.563574	0.81945
0.915649	-0.353658
0.567803	0.204099
0.834579	0.265637
0.595556	-0.225169
0.697172	-0.224229
-0.572982	0.371665
0.851838	-0.494356
-0.105202	-0.775834
0.972354	0.015455
0.44698	-0.576839
0.173809	-0.704853
0.419583	-0.560826
-0.169833	0.631373
-0.727631	-0.295512
-0.679365	0.723221
-0.583799	-0.521688
0.747644	0.00478571
-0.632557	-0.692723
0.621376	-0.255387
-0.835571	-0.501113
0.899017	-0.151138
-0.253425	-0.549809
-0.661908	0.476995
0.529384	-0.342833
-0.0766483	-0.631851
0.0147361	0.65611
-0.379167	0.565129
0.762047	-0.224414
-0.583145	0.405984
0.907727	0.0960244
0.634208	0.513749
-0.282607	0.85829
0.802768	0.107063
0.173394	-0.972311
0.423234	-0.687929
-0.834101	-0.0316069
-0.460867	0.494419
0.670198	0.169055
0.26516	0.892114
0.628507	0.46954
-0.209988	-0.676144
-0.960033	-0.0359279
-0.935788	-0.119154
0.498442	0.515777
-0.848759	-0.506091
0.482215	0.488295
0.214866	-0.590834
-0.664276	-0.469153
0.00531629	0.969897
0.434702	0.815577
0.588001	-0.259586
0.185686	-0.841701
0.404672	-0.812991
0.505507	-0.461711
-0.898381	0.189109
0.603173	0.328966
0.863194	-0.277581
-0.764277	0.0692411
-0.349962	0.672727
-0.436425	0.591148
0.608019	-0.725657
-0.684356	0.556388
0.19604	0.822138
-0.118374	0.675846
-0.665422	0.0877666
-0.642403	-0.0645465
0.104842	-0.92072
-0.702254	0.179843
0.165789	0.728331
-0.176835	0.90062
0.362299	-0.756211
0.521758	-0.340273
-0.578544	0.206299
0.216739	-0.794538
0.343414	0.901145
0.653493	-0.0696501
0.462187	0.571384
-0.105163	-0.844501
0.722056	-0.0919953
0.677203	0.339653
0.176201	-0.79393
0.162734	-0.847308
0.670496	0.0560256
0.936113	-0.335103
-0.427797	-0.61333
-0.634944	0.403981
-0.62356	-0.466901
-0.148351	-0.7792
-0.931744	-0.251686
-0.134619	0.955037
0.576194	0.391411
0.287144	0.690511
0.083067	0.697874
0.12742	0.661655
-0.90012	0.216531
0.740946	0.56419
0.434129	0.749556
-0.725808	-0.386547
0.416115	-0.507706
-0.336538	0.621802
-0.642601	-0.643145
0.727817	0.069006
-0.0738835	0.660904
0.603075	-0.126672
0.153725	0.988022
-0.276363	-0.620544
-0.408422	-0.568154
-0.477844	0.828693
-0.192551	0.835038
0.951808	0.0159681
-0.966427	-0.159724
0.585287	-0.191291
0.149234	0.778579
-0.345872	0.502278
0.599323	-0.0346377
0.877408	-0.461997
-0.401723	-0.538448
0.852634	-0.0830165
-0.049256	-0.758403
0.0222718	0.943952
-0.35259	0.543879
0.131711	-0.622895
0.285481	-0.900671
0.451397	-0.627907
-0.421039	0.598811
-0.342575	-0.766963
-0.416978	-0.643143
-0.343235	-0.80188
0.0550093	0.621292
0.994727	0.0616393
-0.842795	0.469551
-0.606921	0.427188
-0.727493	-0.483489
0.896349	-0.197478
-0.638254	0.587427
-0.729662	-0.534662
0.624325	0.303126
0.468504	-0.386074
0.573308	0.732041
0.657124	0.230941
0.399657	0.671293
-0.365408	0.481387
0.642794	0.221302
-0.806973	-0.0781279
0.175161	-0.781396
-0.892908	-0.139544
0.273412	0.630575
-0.463494	-0.667378
0.638956	0.113253
-0.814344	-0.0603559
0.389097	0.781886
0.522133	-0.629233
-0.681359	-0.722326
-0.624444	0.622341
0.580605	-0.635281
0.480608	0.471511
-0.11803	0.845676
0.0449425	0.75622
-0.326303	-0.51036
0.614105	-0.415693
0.588592	-0.329589
-0.869078	-0.338721
0.26692	0.691513
0.896623	-0.328327
0.612533	-0.0207218
0.834589	-0.545749
0.642034	-0.536332
0.605389	-0.0433412
0.694086	-0.674271
0.216925	0.762699
0.528596	0.458112
-0.00436857	-0.602978
-0.304182	-0.572197
-0.697026	-0.0235209
0.621018	0.287087
0.30434	0.530738
0.919686	0.0209798
0.0914075	-0.995217
0.726511	0.599293
-0.191884	0.707252
-0.500717	0.794369
-0.551413	-0.333419
0.729391	0.0592671
0.855339	-0.349195
0.44462	0.519291
-0.342372	-0.829784
0.602474	-0.337525
0.478556	0.875287
-0.176206	0.743234
-0.813411	-0.342763
0.699875	0.252805
0.624031	0.534377
-0.32895	-0.916408
-0.386642	0.475229
0.805705	-0.341376
-0.15838	-0.700431
-0.36262	-0.838078
-0.620683	-0.234185
0.887406	-0.201929
0.621136	-0.471257
-0.592004	-0.343549
-0.872127	-0.359073
0.320492	-0.891829
-0.624628	0.0511965
0.630033	-0.0350532
-0.90652	-0.326119
-0.627004	-0.621343
-0.587278	-0.414611
-0.782138	0.508599
-0.735282	-0.249836
0.618644	-0.241591
-0.708364	-0.183049
0.385139	0.628958
-0.762216	0.613573
-0.148136	0.74979
0.344055	0.520151
0.672714	-0.477739
-0.601574	0.042276
-0.654036	0.253837
-0.227998	0.871782
-0.160488	0.776129
0.664327	0.287915
0.414191	0.477049
-0.253521	0.739576
-0.491955	-0.795884
-0.587554	-0.269305
-0.714876	-0.268469
-0.6682	0.303337
0.782218	-0.581111
0.661457	-0.484397
0.162542	-0.836831
0.104038	-0.89936
-0.545449	-0.55064
0.755763	-0.283907
0.791575	0.51642
0.75903	0.577356
0.578637	-0.199818
-0.393117	-0.484547
-0.367879	0.794679
-0.762968	0.205382
-0.526801	0.65538
0.219718	-0.729324
-0.741465	0.443896
0.0448968	0.801142
0.615813	0.547888
-0.503081	-0.655201
0.54146	0.332535
-0.7729	-0.217898
